year,month,date,carrier,carrier_name,type,n_flights
2004,11,2004-11,HA,Hawaiian Airlines Inc.,Delayed,6
2004,11,2004-11,HP,America West Airlines Inc.,On Time,252
2004,11,2004-11,HP,America West Airlines Inc.,Delayed,76
2004,11,2004-11,MQ,American Eagle Airlines Inc.,On Time,811
2004,11,2004-11,MQ,American Eagle Airlines Inc.,Delayed,80
2004,11,2004-11,NW,Northwest Airlines Inc.,On Time,146
2004,11,2004-11,NW,Northwest Airlines Inc.,Delayed,32
2004,11,2004-11,OO,SkyWest Airlines Inc.,On Time,602
2004,11,2004-11,OO,SkyWest Airlines Inc.,Delayed,67
2004,11,2004-11,UA,United Air Lines Inc.,On Time,594
2004,11,2004-11,UA,United Air Lines Inc.,Delayed,78
2004,11,2004-11,US,US Airways Inc.,On Time,111
2004,11,2004-11,US,US Airways Inc.,Delayed,40
2004,11,2004-11,WN,Southwest Airlines Co.,On Time,1982
2004,11,2004-11,WN,Southwest Airlines Co.,Delayed,471
2004,12,2004-12,AA,American Airlines Inc.,On Time,437
2004,12,2004-12,AA,American Airlines Inc.,Delayed,171
2004,12,2004-12,AS,Alaska Airlines Inc.,On Time,219
2004,12,2004-12,AS,Alaska Airlines Inc.,Delayed,137
2004,12,2004-12,B6,JetBlue Airways,On Time,43
2004,12,2004-12,B6,JetBlue Airways,Delayed,17
2004,12,2004-12,CO,Continental Air Lines Inc.,On Time,190
2004,12,2004-12,CO,Continental Air Lines Inc.,Delayed,70
2004,12,2004-12,DL,Delta Air Lines Inc.,On Time,338
2004,12,2004-12,DL,Delta Air Lines Inc.,Delayed,123
2004,12,2004-12,HA,Hawaiian Airlines Inc.,On Time,22
2004,12,2004-12,HA,Hawaiian Airlines Inc.,Delayed,9
2004,12,2004-12,HP,America West Airlines Inc.,On Time,246
2004,12,2004-12,HP,America West Airlines Inc.,Delayed,92
2004,12,2004-12,MQ,American Eagle Airlines Inc.,On Time,793
2004,12,2004-12,MQ,American Eagle Airlines Inc.,Delayed,126
2004,12,2004-12,NW,Northwest Airlines Inc.,On Time,105
2004,12,2004-12,NW,Northwest Airlines Inc.,Delayed,84
2004,12,2004-12,OO,SkyWest Airlines Inc.,On Time,557
2004,12,2004-12,OO,SkyWest Airlines Inc.,Delayed,131
2004,12,2004-12,UA,United Air Lines Inc.,On Time,549
2004,12,2004-12,UA,United Air Lines Inc.,Delayed,146
2004,12,2004-12,US,US Airways Inc.,On Time,82
2004,12,2004-12,US,US Airways Inc.,Delayed,67
2004,12,2004-12,WN,Southwest Airlines Co.,On Time,1810
2004,12,2004-12,WN,Southwest Airlines Co.,Delayed,766
2005,1,2005-01,AA,American Airlines Inc.,On Time,394
2005,1,2005-01,AA,American Airlines Inc.,Delayed,210
2005,1,2005-01,AS,Alaska Airlines Inc.,On Time,224
2005,1,2005-01,AS,Alaska Airlines Inc.,Delayed,119
2005,1,2005-01,B6,JetBlue Airways,On Time,40
2005,1,2005-01,B6,JetBlue Airways,Delayed,22
2005,1,2005-01,CO,Continental Air Lines Inc.,On Time,158
2005,1,2005-01,CO,Continental Air Lines Inc.,Delayed,80
2005,1,2005-01,DL,Delta Air Lines Inc.,On Time,301
2005,1,2005-01,DL,Delta Air Lines Inc.,Delayed,153
2005,1,2005-01,HA,Hawaiian Airlines Inc.,On Time,26
2005,1,2005-01,HA,Hawaiian Airlines Inc.,Delayed,5
2005,1,2005-01,HP,America West Airlines Inc.,On Time,271
2005,1,2005-01,HP,America West Airlines Inc.,Delayed,97
2005,1,2005-01,MQ,American Eagle Airlines Inc.,On Time,808
2005,1,2005-01,MQ,American Eagle Airlines Inc.,Delayed,96
2005,1,2005-01,NW,Northwest Airlines Inc.,On Time,101
2005,1,2005-01,NW,Northwest Airlines Inc.,Delayed,88
2005,1,2005-01,OO,SkyWest Airlines Inc.,On Time,553
2005,1,2005-01,OO,SkyWest Airlines Inc.,Delayed,140
2005,1,2005-01,UA,United Air Lines Inc.,On Time,480
2005,1,2005-01,UA,United Air Lines Inc.,Delayed,216
2005,1,2005-01,US,US Airways Inc.,On Time,72
2005,1,2005-01,US,US Airways Inc.,Delayed,76
2005,1,2005-01,WN,Southwest Airlines Co.,On Time,1903
2005,1,2005-01,WN,Southwest Airlines Co.,Delayed,650
2005,2,2005-02,AA,American Airlines Inc.,On Time,413
2005,2,2005-02,AA,American Airlines Inc.,Delayed,130
2005,2,2005-02,AS,Alaska Airlines Inc.,On Time,209
2005,2,2005-02,AS,Alaska Airlines Inc.,Delayed,98
2005,2,2005-02,B6,JetBlue Airways,On Time,36
2005,2,2005-02,B6,JetBlue Airways,Delayed,20
2005,2,2005-02,CO,Continental Air Lines Inc.,On Time,153
2005,2,2005-02,CO,Continental Air Lines Inc.,Delayed,76
2005,2,2005-02,DL,Delta Air Lines Inc.,On Time,264
2005,2,2005-02,DL,Delta Air Lines Inc.,Delayed,128
2005,2,2005-02,HA,Hawaiian Airlines Inc.,On Time,23
2005,2,2005-02,HA,Hawaiian Airlines Inc.,Delayed,5
2005,2,2005-02,HP,America West Airlines Inc.,On Time,244
2005,2,2005-02,HP,America West Airlines Inc.,Delayed,90
2005,2,2005-02,MQ,American Eagle Airlines Inc.,On Time,698
2005,2,2005-02,MQ,American Eagle Airlines Inc.,Delayed,108
2005,2,2005-02,NW,Northwest Airlines Inc.,On Time,85
2005,2,2005-02,NW,Northwest Airlines Inc.,Delayed,83
2005,2,2005-02,OO,SkyWest Airlines Inc.,On Time,508
2005,2,2005-02,OO,SkyWest Airlines Inc.,Delayed,94
2005,2,2005-02,UA,United Air Lines Inc.,On Time,448
2005,2,2005-02,UA,United Air Lines Inc.,Delayed,169
2005,2,2005-02,US,US Airways Inc.,On Time,99
2005,2,2005-02,US,US Airways Inc.,Delayed,58
2005,2,2005-02,WN,Southwest Airlines Co.,On Time,1728
2005,2,2005-02,WN,Southwest Airlines Co.,Delayed,576
2005,3,2005-03,AA,American Airlines Inc.,On Time,507
2005,3,2005-03,AA,American Airlines Inc.,Delayed,101
2005,3,2005-03,AS,Alaska Airlines Inc.,On Time,261
2005,3,2005-03,AS,Alaska Airlines Inc.,Delayed,79
2005,3,2005-03,B6,JetBlue Airways,On Time,50
2005,3,2005-03,B6,JetBlue Airways,Delayed,12
2005,3,2005-03,CO,Continental Air Lines Inc.,On Time,196
2005,3,2005-03,CO,Continental Air Lines Inc.,Delayed,86
2005,3,2005-03,DL,Delta Air Lines Inc.,On Time,353
2005,3,2005-03,DL,Delta Air Lines Inc.,Delayed,81
2005,3,2005-03,HA,Hawaiian Airlines Inc.,On Time,26
2005,3,2005-03,HA,Hawaiian Airlines Inc.,Delayed,5
2005,3,2005-03,HP,America West Airlines Inc.,On Time,311
2005,3,2005-03,HP,America West Airlines Inc.,Delayed,61
2005,3,2005-03,MQ,American Eagle Airlines Inc.,On Time,785
2005,3,2005-03,MQ,American Eagle Airlines Inc.,Delayed,112
2005,3,2005-03,NW,Northwest Airlines Inc.,On Time,141
2005,3,2005-03,NW,Northwest Airlines Inc.,Delayed,45
2005,3,2005-03,OO,SkyWest Airlines Inc.,On Time,595
2005,3,2005-03,OO,SkyWest Airlines Inc.,Delayed,78
2005,3,2005-03,UA,United Air Lines Inc.,On Time,551
2005,3,2005-03,UA,United Air Lines Inc.,Delayed,121
2005,3,2005-03,US,US Airways Inc.,On Time,138
2005,3,2005-03,US,US Airways Inc.,Delayed,44
2005,3,2005-03,WN,Southwest Airlines Co.,On Time,2060
2005,3,2005-03,WN,Southwest Airlines Co.,Delayed,499
2005,4,2005-04,AA,American Airlines Inc.,On Time,495
2005,4,2005-04,AA,American Airlines Inc.,Delayed,122
2005,4,2005-04,AS,Alaska Airlines Inc.,On Time,243
2005,4,2005-04,AS,Alaska Airlines Inc.,Delayed,87
2005,4,2005-04,B6,JetBlue Airways,On Time,45
2005,4,2005-04,B6,JetBlue Airways,Delayed,15
2005,4,2005-04,CO,Continental Air Lines Inc.,On Time,201
2005,4,2005-04,CO,Continental Air Lines Inc.,Delayed,69
2005,4,2005-04,DH,Independence Air,On Time,9
2005,4,2005-04,DH,Independence Air,Delayed,8
2005,4,2005-04,DL,Delta Air Lines Inc.,On Time,289
2005,4,2005-04,DL,Delta Air Lines Inc.,Delayed,74
2005,4,2005-04,HA,Hawaiian Airlines Inc.,On Time,26
2005,4,2005-04,HA,Hawaiian Airlines Inc.,Delayed,4
2005,4,2005-04,HP,America West Airlines Inc.,On Time,293
2005,4,2005-04,HP,America West Airlines Inc.,Delayed,67
2005,4,2005-04,MQ,American Eagle Airlines Inc.,On Time,799
2005,4,2005-04,MQ,American Eagle Airlines Inc.,Delayed,64
2005,4,2005-04,NW,Northwest Airlines Inc.,On Time,155
2005,4,2005-04,NW,Northwest Airlines Inc.,Delayed,25
2005,4,2005-04,OO,SkyWest Airlines Inc.,On Time,663
2005,4,2005-04,OO,SkyWest Airlines Inc.,Delayed,47
2005,4,2005-04,UA,United Air Lines Inc.,On Time,560
2005,4,2005-04,UA,United Air Lines Inc.,Delayed,90
2005,4,2005-04,US,US Airways Inc.,On Time,132
2005,4,2005-04,US,US Airways Inc.,Delayed,43
2005,4,2005-04,WN,Southwest Airlines Co.,On Time,2086
2005,4,2005-04,WN,Southwest Airlines Co.,Delayed,380
2005,5,2005-05,AA,American Airlines Inc.,On Time,551
2005,5,2005-05,AA,American Airlines Inc.,Delayed,92
2005,5,2005-05,AS,Alaska Airlines Inc.,On Time,211
2005,5,2005-05,AS,Alaska Airlines Inc.,Delayed,133
2005,5,2005-05,B6,JetBlue Airways,On Time,62
2005,5,2005-05,B6,JetBlue Airways,Delayed,29
2005,5,2005-05,CO,Continental Air Lines Inc.,On Time,225
2005,5,2005-05,CO,Continental Air Lines Inc.,Delayed,45
2005,5,2005-05,DH,Independence Air,On Time,23
2005,5,2005-05,DH,Independence Air,Delayed,8
2005,5,2005-05,DL,Delta Air Lines Inc.,On Time,306
2005,5,2005-05,DL,Delta Air Lines Inc.,Delayed,35
2005,5,2005-05,EV,Atlantic Southeast Airlines,On Time,20
2005,5,2005-05,EV,Atlantic Southeast Airlines,Delayed,4
2005,5,2005-05,F9,Frontier Airlines Inc.,On Time,119
2005,5,2005-05,F9,Frontier Airlines Inc.,Delayed,25
2005,5,2005-05,HA,Hawaiian Airlines Inc.,On Time,24
2005,5,2005-05,HA,Hawaiian Airlines Inc.,Delayed,7
2005,5,2005-05,HP,America West Airlines Inc.,On Time,321
2005,5,2005-05,HP,America West Airlines Inc.,Delayed,51
2005,5,2005-05,MQ,American Eagle Airlines Inc.,On Time,821
2005,5,2005-05,MQ,American Eagle Airlines Inc.,Delayed,72
2005,5,2005-05,NW,Northwest Airlines Inc.,On Time,147
2005,5,2005-05,NW,Northwest Airlines Inc.,Delayed,39
2005,5,2005-05,OO,SkyWest Airlines Inc.,On Time,657
2005,5,2005-05,OO,SkyWest Airlines Inc.,Delayed,84
2005,5,2005-05,UA,United Air Lines Inc.,On Time,549
2005,5,2005-05,UA,United Air Lines Inc.,Delayed,123
2005,5,2005-05,US,US Airways Inc.,On Time,151
2005,5,2005-05,US,US Airways Inc.,Delayed,30
2005,5,2005-05,WN,Southwest Airlines Co.,On Time,2208
2005,5,2005-05,WN,Southwest Airlines Co.,Delayed,340
2005,6,2005-06,AA,American Airlines Inc.,On Time,429
2005,6,2005-06,AA,American Airlines Inc.,Delayed,199
2005,6,2005-06,AS,Alaska Airlines Inc.,On Time,189
2005,6,2005-06,AS,Alaska Airlines Inc.,Delayed,141
2005,6,2005-06,B6,JetBlue Airways,On Time,71
2005,6,2005-06,B6,JetBlue Airways,Delayed,33
2005,6,2005-06,CO,Continental Air Lines Inc.,On Time,214
2005,6,2005-06,CO,Continental Air Lines Inc.,Delayed,63
2005,6,2005-06,DH,Independence Air,On Time,17
2005,6,2005-06,DH,Independence Air,Delayed,13
2005,6,2005-06,DL,Delta Air Lines Inc.,On Time,299
2005,6,2005-06,DL,Delta Air Lines Inc.,Delayed,91
2005,6,2005-06,EV,Atlantic Southeast Airlines,On Time,22
2005,6,2005-06,EV,Atlantic Southeast Airlines,Delayed,8
2005,6,2005-06,F9,Frontier Airlines Inc.,On Time,115
2005,6,2005-06,F9,Frontier Airlines Inc.,Delayed,35
2005,6,2005-06,HA,Hawaiian Airlines Inc.,On Time,41
2005,6,2005-06,HA,Hawaiian Airlines Inc.,Delayed,10
2005,6,2005-06,HP,America West Airlines Inc.,On Time,303
2005,6,2005-06,HP,America West Airlines Inc.,Delayed,69
2005,6,2005-06,MQ,American Eagle Airlines Inc.,On Time,787
2005,6,2005-06,MQ,American Eagle Airlines Inc.,Delayed,86
2005,6,2005-06,NW,Northwest Airlines Inc.,On Time,117
2005,6,2005-06,NW,Northwest Airlines Inc.,Delayed,85
2005,6,2005-06,OO,SkyWest Airlines Inc.,On Time,694
2005,6,2005-06,OO,SkyWest Airlines Inc.,Delayed,68
2005,6,2005-06,UA,United Air Lines Inc.,On Time,487
2005,6,2005-06,UA,United Air Lines Inc.,Delayed,215
2005,6,2005-06,US,US Airways Inc.,On Time,101
2005,6,2005-06,US,US Airways Inc.,Delayed,75
2005,6,2005-06,WN,Southwest Airlines Co.,On Time,2027
2005,6,2005-06,WN,Southwest Airlines Co.,Delayed,470
2005,7,2005-07,AA,American Airlines Inc.,On Time,444
2005,7,2005-07,AA,American Airlines Inc.,Delayed,205
2005,7,2005-07,AS,Alaska Airlines Inc.,On Time,227
2005,7,2005-07,AS,Alaska Airlines Inc.,Delayed,114
2005,7,2005-07,B6,JetBlue Airways,On Time,92
2005,7,2005-07,B6,JetBlue Airways,Delayed,32
2005,7,2005-07,CO,Continental Air Lines Inc.,On Time,223
2005,7,2005-07,CO,Continental Air Lines Inc.,Delayed,77
2005,7,2005-07,DH,Independence Air,On Time,22
2005,7,2005-07,DH,Independence Air,Delayed,9
2005,7,2005-07,DL,Delta Air Lines Inc.,On Time,319
2005,7,2005-07,DL,Delta Air Lines Inc.,Delayed,84
2005,7,2005-07,EV,Atlantic Southeast Airlines,On Time,20
2005,7,2005-07,EV,Atlantic Southeast Airlines,Delayed,11
2005,7,2005-07,F9,Frontier Airlines Inc.,On Time,135
2005,7,2005-07,F9,Frontier Airlines Inc.,Delayed,20
2005,7,2005-07,HA,Hawaiian Airlines Inc.,On Time,53
2005,7,2005-07,HA,Hawaiian Airlines Inc.,Delayed,9
2005,7,2005-07,HP,America West Airlines Inc.,On Time,267
2005,7,2005-07,HP,America West Airlines Inc.,Delayed,100
2005,7,2005-07,MQ,American Eagle Airlines Inc.,On Time,760
2005,7,2005-07,MQ,American Eagle Airlines Inc.,Delayed,127
2005,7,2005-07,NW,Northwest Airlines Inc.,On Time,144
2005,7,2005-07,NW,Northwest Airlines Inc.,Delayed,73
2005,7,2005-07,OO,SkyWest Airlines Inc.,On Time,675
2005,7,2005-07,OO,SkyWest Airlines Inc.,Delayed,103
2005,7,2005-07,UA,United Air Lines Inc.,On Time,570
2005,7,2005-07,UA,United Air Lines Inc.,Delayed,163
2005,7,2005-07,US,US Airways Inc.,On Time,116
2005,7,2005-07,US,US Airways Inc.,Delayed,64
2005,7,2005-07,WN,Southwest Airlines Co.,On Time,2026
2005,7,2005-07,WN,Southwest Airlines Co.,Delayed,578
2005,8,2005-08,AA,American Airlines Inc.,On Time,470
2005,8,2005-08,AA,American Airlines Inc.,Delayed,179
2005,8,2005-08,AS,Alaska Airlines Inc.,On Time,256
2005,8,2005-08,AS,Alaska Airlines Inc.,Delayed,85
2005,8,2005-08,B6,JetBlue Airways,On Time,99
2005,8,2005-08,B6,JetBlue Airways,Delayed,25
2005,8,2005-08,CO,Continental Air Lines Inc.,On Time,239
2005,8,2005-08,CO,Continental Air Lines Inc.,Delayed,66
2005,8,2005-08,DH,Independence Air,On Time,25
2005,8,2005-08,DH,Independence Air,Delayed,6
2005,8,2005-08,DL,Delta Air Lines Inc.,On Time,314
2005,8,2005-08,DL,Delta Air Lines Inc.,Delayed,85
2005,8,2005-08,EV,Atlantic Southeast Airlines,On Time,21
2005,8,2005-08,EV,Atlantic Southeast Airlines,Delayed,10
2005,8,2005-08,F9,Frontier Airlines Inc.,On Time,132
2005,8,2005-08,F9,Frontier Airlines Inc.,Delayed,23
2005,8,2005-08,HA,Hawaiian Airlines Inc.,On Time,59
2005,8,2005-08,HA,Hawaiian Airlines Inc.,Delayed,3
2005,8,2005-08,HP,America West Airlines Inc.,On Time,284
2005,8,2005-08,HP,America West Airlines Inc.,Delayed,84
2005,8,2005-08,MQ,American Eagle Airlines Inc.,On Time,788
2005,8,2005-08,MQ,American Eagle Airlines Inc.,Delayed,118
2005,8,2005-08,NW,Northwest Airlines Inc.,On Time,105
2005,8,2005-08,NW,Northwest Airlines Inc.,Delayed,88
2005,8,2005-08,OO,SkyWest Airlines Inc.,On Time,688
2005,8,2005-08,OO,SkyWest Airlines Inc.,Delayed,114
2005,8,2005-08,UA,United Air Lines Inc.,On Time,588
2005,8,2005-08,UA,United Air Lines Inc.,Delayed,152
2005,8,2005-08,US,US Airways Inc.,On Time,118
2005,8,2005-08,US,US Airways Inc.,Delayed,42
2005,8,2005-08,WN,Southwest Airlines Co.,On Time,2131
2005,8,2005-08,WN,Southwest Airlines Co.,Delayed,549
2005,9,2005-09,AA,American Airlines Inc.,On Time,477
2005,9,2005-09,AA,American Airlines Inc.,Delayed,143
2005,9,2005-09,AS,Alaska Airlines Inc.,On Time,273
2005,9,2005-09,AS,Alaska Airlines Inc.,Delayed,77
2005,9,2005-09,B6,JetBlue Airways,On Time,72
2005,9,2005-09,B6,JetBlue Airways,Delayed,23
2005,9,2005-09,CO,Continental Air Lines Inc.,On Time,216
2005,9,2005-09,CO,Continental Air Lines Inc.,Delayed,43
2005,9,2005-09,DH,Independence Air,On Time,25
2005,9,2005-09,DH,Independence Air,Delayed,5
2005,9,2005-09,DL,Delta Air Lines Inc.,On Time,301
2005,9,2005-09,DL,Delta Air Lines Inc.,Delayed,59
2005,9,2005-09,EV,Atlantic Southeast Airlines,On Time,21
2005,9,2005-09,EV,Atlantic Southeast Airlines,Delayed,9
2005,9,2005-09,F9,Frontier Airlines Inc.,On Time,138
2005,9,2005-09,F9,Frontier Airlines Inc.,Delayed,11
2005,9,2005-09,HA,Hawaiian Airlines Inc.,On Time,32
2005,9,2005-09,HA,Hawaiian Airlines Inc.,Delayed,3
2005,9,2005-09,HP,America West Airlines Inc.,On Time,317
2005,9,2005-09,HP,America West Airlines Inc.,Delayed,38
2005,9,2005-09,MQ,American Eagle Airlines Inc.,On Time,798
2005,9,2005-09,MQ,American Eagle Airlines Inc.,Delayed,98
2005,9,2005-09,NW,Northwest Airlines Inc.,On Time,63
2005,9,2005-09,NW,Northwest Airlines Inc.,Delayed,87
2005,9,2005-09,OO,SkyWest Airlines Inc.,On Time,669
2005,9,2005-09,OO,SkyWest Airlines Inc.,Delayed,93
2005,9,2005-09,UA,United Air Lines Inc.,On Time,532
2005,9,2005-09,UA,United Air Lines Inc.,Delayed,142
2005,9,2005-09,US,US Airways Inc.,On Time,99
2005,9,2005-09,US,US Airways Inc.,Delayed,21
2005,9,2005-09,WN,Southwest Airlines Co.,On Time,2132
2005,9,2005-09,WN,Southwest Airlines Co.,Delayed,434
2005,10,2005-10,AA,American Airlines Inc.,On Time,508
2005,10,2005-10,AA,American Airlines Inc.,Delayed,131
2005,10,2005-10,AS,Alaska Airlines Inc.,On Time,296
2005,10,2005-10,AS,Alaska Airlines Inc.,Delayed,73
2005,10,2005-10,B6,JetBlue Airways,On Time,76
2005,10,2005-10,B6,JetBlue Airways,Delayed,17
2005,10,2005-10,CO,Continental Air Lines Inc.,On Time,232
2005,10,2005-10,CO,Continental Air Lines Inc.,Delayed,41
2005,10,2005-10,DH,Independence Air,On Time,22
2005,10,2005-10,DH,Independence Air,Delayed,6
2005,10,2005-10,DL,Delta Air Lines Inc.,On Time,278
2005,10,2005-10,DL,Delta Air Lines Inc.,Delayed,61
2005,10,2005-10,EV,Atlantic Southeast Airlines,On Time,24
2005,10,2005-10,EV,Atlantic Southeast Airlines,Delayed,7
2005,10,2005-10,F9,Frontier Airlines Inc.,On Time,140
2005,10,2005-10,F9,Frontier Airlines Inc.,Delayed,14
2005,10,2005-10,HA,Hawaiian Airlines Inc.,On Time,28
2005,10,2005-10,HA,Hawaiian Airlines Inc.,Delayed,3
2005,10,2005-10,HP,America West Airlines Inc.,On Time,314
2005,10,2005-10,HP,America West Airlines Inc.,Delayed,53
2005,10,2005-10,MQ,American Eagle Airlines Inc.,On Time,770
2005,10,2005-10,MQ,American Eagle Airlines Inc.,Delayed,127
2005,10,2005-10,NW,Northwest Airlines Inc.,On Time,149
2005,10,2005-10,NW,Northwest Airlines Inc.,Delayed,32
2005,10,2005-10,OO,SkyWest Airlines Inc.,On Time,671
2005,10,2005-10,OO,SkyWest Airlines Inc.,Delayed,113
2005,10,2005-10,UA,United Air Lines Inc.,On Time,602
2005,10,2005-10,UA,United Air Lines Inc.,Delayed,92
2005,10,2005-10,US,US Airways Inc.,On Time,105
2005,10,2005-10,US,US Airways Inc.,Delayed,19
2005,10,2005-10,WN,Southwest Airlines Co.,On Time,2105
2005,10,2005-10,WN,Southwest Airlines Co.,Delayed,532
2005,11,2005-11,AA,American Airlines Inc.,On Time,519
2005,11,2005-11,AA,American Airlines Inc.,Delayed,98
2005,11,2005-11,AS,Alaska Airlines Inc.,On Time,256
2005,11,2005-11,AS,Alaska Airlines Inc.,Delayed,73
2005,11,2005-11,B6,JetBlue Airways,On Time,75
2005,11,2005-11,B6,JetBlue Airways,Delayed,14
2005,11,2005-11,CO,Continental Air Lines Inc.,On Time,239
2005,11,2005-11,CO,Continental Air Lines Inc.,Delayed,18
2005,11,2005-11,DL,Delta Air Lines Inc.,On Time,262
2005,11,2005-11,DL,Delta Air Lines Inc.,Delayed,65
2005,11,2005-11,EV,Atlantic Southeast Airlines,On Time,11
2005,11,2005-11,EV,Atlantic Southeast Airlines,Delayed,2
2005,11,2005-11,F9,Frontier Airlines Inc.,On Time,135
2005,11,2005-11,F9,Frontier Airlines Inc.,Delayed,11
2005,11,2005-11,HA,Hawaiian Airlines Inc.,On Time,29
2005,11,2005-11,HA,Hawaiian Airlines Inc.,Delayed,2
2005,11,2005-11,HP,America West Airlines Inc.,On Time,325
2005,11,2005-11,HP,America West Airlines Inc.,Delayed,31
2005,11,2005-11,MQ,American Eagle Airlines Inc.,On Time,764
2005,11,2005-11,MQ,American Eagle Airlines Inc.,Delayed,80
2005,11,2005-11,NW,Northwest Airlines Inc.,On Time,124
2005,11,2005-11,NW,Northwest Airlines Inc.,Delayed,51
2005,11,2005-11,OO,SkyWest Airlines Inc.,On Time,637
2005,11,2005-11,OO,SkyWest Airlines Inc.,Delayed,114
2005,11,2005-11,UA,United Air Lines Inc.,On Time,588
2005,11,2005-11,UA,United Air Lines Inc.,Delayed,85
2005,11,2005-11,US,US Airways Inc.,On Time,99
2005,11,2005-11,US,US Airways Inc.,Delayed,17
2005,11,2005-11,WN,Southwest Airlines Co.,On Time,2200
2005,11,2005-11,WN,Southwest Airlines Co.,Delayed,315
2005,12,2005-12,AA,American Airlines Inc.,On Time,416
2005,12,2005-12,AA,American Airlines Inc.,Delayed,208
2005,12,2005-12,AS,Alaska Airlines Inc.,On Time,229
2005,12,2005-12,AS,Alaska Airlines Inc.,Delayed,119
2005,12,2005-12,B6,JetBlue Airways,On Time,69
2005,12,2005-12,B6,JetBlue Airways,Delayed,23
2005,12,2005-12,CO,Continental Air Lines Inc.,On Time,236
2005,12,2005-12,CO,Continental Air Lines Inc.,Delayed,73
2005,12,2005-12,DL,Delta Air Lines Inc.,On Time,276
2005,12,2005-12,DL,Delta Air Lines Inc.,Delayed,93
2005,12,2005-12,EV,Atlantic Southeast Airlines,On Time,3
2005,12,2005-12,EV,Atlantic Southeast Airlines,Delayed,3
2005,12,2005-12,F9,Frontier Airlines Inc.,On Time,85
2005,12,2005-12,F9,Frontier Airlines Inc.,Delayed,67
2005,12,2005-12,HA,Hawaiian Airlines Inc.,On Time,24
2005,12,2005-12,HA,Hawaiian Airlines Inc.,Delayed,7
2005,12,2005-12,HP,America West Airlines Inc.,On Time,289
2005,12,2005-12,HP,America West Airlines Inc.,Delayed,78
2005,12,2005-12,MQ,American Eagle Airlines Inc.,On Time,744
2005,12,2005-12,MQ,American Eagle Airlines Inc.,Delayed,132
2005,12,2005-12,NW,Northwest Airlines Inc.,On Time,108
2005,12,2005-12,NW,Northwest Airlines Inc.,Delayed,71
2005,12,2005-12,OO,SkyWest Airlines Inc.,On Time,642
2005,12,2005-12,OO,SkyWest Airlines Inc.,Delayed,153
2005,12,2005-12,UA,United Air Lines Inc.,On Time,508
2005,12,2005-12,UA,United Air Lines Inc.,Delayed,192
2005,12,2005-12,US,US Airways Inc.,On Time,84
2005,12,2005-12,US,US Airways Inc.,Delayed,36
2005,12,2005-12,WN,Southwest Airlines Co.,On Time,2067
2005,12,2005-12,WN,Southwest Airlines Co.,Delayed,555
2006,1,2006-01,AA,American Airlines Inc.,On Time,486
2006,1,2006-01,AA,American Airlines Inc.,Delayed,125
2006,1,2006-01,AS,Alaska Airlines Inc.,On Time,228
2006,1,2006-01,AS,Alaska Airlines Inc.,Delayed,115
2006,1,2006-01,B6,JetBlue Airways,On Time,66
2006,1,2006-01,B6,JetBlue Airways,Delayed,27
2006,1,2006-01,CO,Continental Air Lines Inc.,On Time,219
2006,1,2006-01,CO,Continental Air Lines Inc.,Delayed,48
2006,1,2006-01,DL,Delta Air Lines Inc.,On Time,309
2006,1,2006-01,DL,Delta Air Lines Inc.,Delayed,62
2006,1,2006-01,EV,Atlantic Southeast Airlines,On Time,5
2006,1,2006-01,EV,Atlantic Southeast Airlines,Delayed,0
2006,1,2006-01,F9,Frontier Airlines Inc.,On Time,121
2006,1,2006-01,F9,Frontier Airlines Inc.,Delayed,33
2006,1,2006-01,HA,Hawaiian Airlines Inc.,On Time,26
2006,1,2006-01,HA,Hawaiian Airlines Inc.,Delayed,5
