Year,Month,Carrier,Carrier Name,Type,Number of Flights
2013,7,AS,Alaska Airlines Inc.,On Time,434
2013,7,B6,JetBlue Airways,Carrier Delay,7.84
2013,7,B6,JetBlue Airways,Other Delay,21.16
2013,7,B6,JetBlue Airways,On Time,94
2013,7,DL,Delta Air Lines Inc.,Carrier Delay,67.29
2013,7,DL,Delta Air Lines Inc.,Other Delay,61.71
2013,7,DL,Delta Air Lines Inc.,On Time,492
2013,7,F9,Frontier Airlines Inc.,Carrier Delay,11.1
2013,7,F9,Frontier Airlines Inc.,Other Delay,24.9
2013,7,F9,Frontier Airlines Inc.,On Time,66
2013,7,HA,Hawaiian Airlines Inc.,Carrier Delay,2
2013,7,HA,Hawaiian Airlines Inc.,Other Delay,0
2013,7,HA,Hawaiian Airlines Inc.,On Time,29
2013,7,MQ,American Eagle Airlines Inc.,Carrier Delay,6.29
2013,7,MQ,American Eagle Airlines Inc.,Other Delay,10.71
2013,7,MQ,American Eagle Airlines Inc.,On Time,73
2013,7,OO,SkyWest Airlines Inc.,Carrier Delay,54.67
2013,7,OO,SkyWest Airlines Inc.,Other Delay,98.33
2013,7,OO,SkyWest Airlines Inc.,On Time,720
2013,7,UA,United Air Lines Inc.,Carrier Delay,65.08
2013,7,UA,United Air Lines Inc.,Other Delay,128.92
2013,7,UA,United Air Lines Inc.,On Time,613
2013,7,US,US Airways Inc.,Carrier Delay,27
2013,7,US,US Airways Inc.,Other Delay,51
2013,7,US,US Airways Inc.,On Time,312
2013,7,VX,Virgin America,Carrier Delay,10.66
2013,7,VX,Virgin America,Other Delay,26.34
2013,7,VX,Virgin America,On Time,106
2013,7,WN,Southwest Airlines Co.,Carrier Delay,162.35
2013,7,WN,Southwest Airlines Co.,Other Delay,420.65
2013,7,WN,Southwest Airlines Co.,On Time,2225
2013,8,AA,American Airlines Inc.,Carrier Delay,31.65
2013,8,AA,American Airlines Inc.,Other Delay,64.35
2013,8,AA,American Airlines Inc.,On Time,367
2013,8,AS,Alaska Airlines Inc.,Carrier Delay,12.48
2013,8,AS,Alaska Airlines Inc.,Other Delay,69.52
2013,8,AS,Alaska Airlines Inc.,On Time,461
2013,8,B6,JetBlue Airways,Carrier Delay,12.45
2013,8,B6,JetBlue Airways,Other Delay,30.55
2013,8,B6,JetBlue Airways,On Time,81
2013,8,DL,Delta Air Lines Inc.,Carrier Delay,38.85
2013,8,DL,Delta Air Lines Inc.,Other Delay,40.15
2013,8,DL,Delta Air Lines Inc.,On Time,505
2013,8,F9,Frontier Airlines Inc.,Carrier Delay,11.49
2013,8,F9,Frontier Airlines Inc.,Other Delay,26.51
2013,8,F9,Frontier Airlines Inc.,On Time,82
2013,8,HA,Hawaiian Airlines Inc.,Carrier Delay,3
2013,8,HA,Hawaiian Airlines Inc.,Other Delay,0
2013,8,HA,Hawaiian Airlines Inc.,On Time,28
2013,8,MQ,American Eagle Airlines Inc.,Carrier Delay,6.41
2013,8,MQ,American Eagle Airlines Inc.,Other Delay,5.59
2013,8,MQ,American Eagle Airlines Inc.,On Time,78
2013,8,OO,SkyWest Airlines Inc.,Carrier Delay,49.26
2013,8,OO,SkyWest Airlines Inc.,Other Delay,87.74
2013,8,OO,SkyWest Airlines Inc.,On Time,693
2013,8,UA,United Air Lines Inc.,Carrier Delay,56.05
2013,8,UA,United Air Lines Inc.,Other Delay,97.95
2013,8,UA,United Air Lines Inc.,On Time,670
2013,8,US,US Airways Inc.,Carrier Delay,29.03
2013,8,US,US Airways Inc.,Other Delay,45.97
2013,8,US,US Airways Inc.,On Time,304
2013,8,VX,Virgin America,Carrier Delay,3.34
2013,8,VX,Virgin America,Other Delay,18.66
2013,8,VX,Virgin America,On Time,122
2013,8,WN,Southwest Airlines Co.,Carrier Delay,207.23
2013,8,WN,Southwest Airlines Co.,Other Delay,540.77
2013,8,WN,Southwest Airlines Co.,On Time,1970
2013,9,AA,American Airlines Inc.,Carrier Delay,33.32
2013,9,AA,American Airlines Inc.,Other Delay,39.68
2013,9,AA,American Airlines Inc.,On Time,367
2013,9,AS,Alaska Airlines Inc.,Carrier Delay,15.71
2013,9,AS,Alaska Airlines Inc.,Other Delay,39.29
2013,9,AS,Alaska Airlines Inc.,On Time,401
2013,9,B6,JetBlue Airways,Carrier Delay,6.65
2013,9,B6,JetBlue Airways,Other Delay,8.35
2013,9,B6,JetBlue Airways,On Time,96
2013,9,DL,Delta Air Lines Inc.,Carrier Delay,21.87
2013,9,DL,Delta Air Lines Inc.,Other Delay,22.13
2013,9,DL,Delta Air Lines Inc.,On Time,429
2013,9,F9,Frontier Airlines Inc.,Carrier Delay,7.58
2013,9,F9,Frontier Airlines Inc.,Other Delay,26.42
2013,9,F9,Frontier Airlines Inc.,On Time,86
2013,9,HA,Hawaiian Airlines Inc.,Carrier Delay,2
2013,9,HA,Hawaiian Airlines Inc.,Other Delay,0
2013,9,HA,Hawaiian Airlines Inc.,On Time,28
2013,9,MQ,American Eagle Airlines Inc.,Carrier Delay,1.6
2013,9,MQ,American Eagle Airlines Inc.,Other Delay,1.4
2013,9,MQ,American Eagle Airlines Inc.,On Time,78
2013,9,OO,SkyWest Airlines Inc.,Carrier Delay,38.85
2013,9,OO,SkyWest Airlines Inc.,Other Delay,64.15
2013,9,OO,SkyWest Airlines Inc.,On Time,596
2013,9,UA,United Air Lines Inc.,Carrier Delay,39.29
2013,9,UA,United Air Lines Inc.,Other Delay,59.71
2013,9,UA,United Air Lines Inc.,On Time,661
2013,9,US,US Airways Inc.,Carrier Delay,12.2
2013,9,US,US Airways Inc.,Other Delay,12.8
2013,9,US,US Airways Inc.,On Time,285
2013,9,VX,Virgin America,Carrier Delay,2.5
2013,9,VX,Virgin America,Other Delay,10.5
2013,9,VX,Virgin America,On Time,119
2013,9,WN,Southwest Airlines Co.,Carrier Delay,188.88
2013,9,WN,Southwest Airlines Co.,Other Delay,516.12
2013,9,WN,Southwest Airlines Co.,On Time,1849
2013,10,AA,American Airlines Inc.,Carrier Delay,43.03
2013,10,AA,American Airlines Inc.,Other Delay,104.97
2013,10,AA,American Airlines Inc.,On Time,309
2013,10,AS,Alaska Airlines Inc.,Carrier Delay,8.82
2013,10,AS,Alaska Airlines Inc.,Other Delay,32.18
2013,10,AS,Alaska Airlines Inc.,On Time,420
2013,10,B6,JetBlue Airways,Carrier Delay,10.9
2013,10,B6,JetBlue Airways,Other Delay,12.1
2013,10,B6,JetBlue Airways,On Time,94
2013,10,DL,Delta Air Lines Inc.,Carrier Delay,20.75
2013,10,DL,Delta Air Lines Inc.,Other Delay,34.25
2013,10,DL,Delta Air Lines Inc.,On Time,441
2013,10,F9,Frontier Airlines Inc.,Carrier Delay,2.17
2013,10,F9,Frontier Airlines Inc.,Other Delay,21.83
2013,10,F9,Frontier Airlines Inc.,On Time,98
2013,10,HA,Hawaiian Airlines Inc.,Carrier Delay,2
2013,10,HA,Hawaiian Airlines Inc.,Other Delay,0
2013,10,HA,Hawaiian Airlines Inc.,On Time,29
2013,10,MQ,American Eagle Airlines Inc.,Carrier Delay,4.89
2013,10,MQ,American Eagle Airlines Inc.,Other Delay,8.11
2013,10,MQ,American Eagle Airlines Inc.,On Time,70
2013,10,OO,SkyWest Airlines Inc.,Carrier Delay,36.17
2013,10,OO,SkyWest Airlines Inc.,Other Delay,61.83
2013,10,OO,SkyWest Airlines Inc.,On Time,628
2013,10,UA,United Air Lines Inc.,Carrier Delay,58.39
2013,10,UA,United Air Lines Inc.,Other Delay,83.61
2013,10,UA,United Air Lines Inc.,On Time,640
2013,10,US,US Airways Inc.,Carrier Delay,18.85
2013,10,US,US Airways Inc.,Other Delay,41.15
2013,10,US,US Airways Inc.,On Time,272
2013,10,VX,Virgin America,Carrier Delay,0.1
2013,10,VX,Virgin America,Other Delay,7.9
2013,10,VX,Virgin America,On Time,135
2013,10,WN,Southwest Airlines Co.,Carrier Delay,179.06
2013,10,WN,Southwest Airlines Co.,Other Delay,438.94
2013,10,WN,Southwest Airlines Co.,On Time,2015
2013,11,AA,American Airlines Inc.,Carrier Delay,37.16
2013,11,AA,American Airlines Inc.,Other Delay,91.84
2013,11,AA,American Airlines Inc.,On Time,303
2013,11,AS,Alaska Airlines Inc.,Carrier Delay,14.79
2013,11,AS,Alaska Airlines Inc.,Other Delay,28.21
2013,11,AS,Alaska Airlines Inc.,On Time,380
2013,11,B6,JetBlue Airways,Carrier Delay,3.7
2013,11,B6,JetBlue Airways,Other Delay,13.3
2013,11,B6,JetBlue Airways,On Time,90
2013,11,DL,Delta Air Lines Inc.,Carrier Delay,21.72
2013,11,DL,Delta Air Lines Inc.,Other Delay,39.28
2013,11,DL,Delta Air Lines Inc.,On Time,396
2013,11,F9,Frontier Airlines Inc.,Carrier Delay,6.71
2013,11,F9,Frontier Airlines Inc.,Other Delay,20.29
2013,11,F9,Frontier Airlines Inc.,On Time,89
2013,11,HA,Hawaiian Airlines Inc.,Carrier Delay,1.9
2013,11,HA,Hawaiian Airlines Inc.,Other Delay,0.1
2013,11,HA,Hawaiian Airlines Inc.,On Time,28
2013,11,MQ,American Eagle Airlines Inc.,Carrier Delay,5.27
2013,11,MQ,American Eagle Airlines Inc.,Other Delay,7.73
2013,11,MQ,American Eagle Airlines Inc.,On Time,79
2013,11,OO,SkyWest Airlines Inc.,Carrier Delay,30
2013,11,OO,SkyWest Airlines Inc.,Other Delay,65
2013,11,OO,SkyWest Airlines Inc.,On Time,622
2013,11,UA,United Air Lines Inc.,Carrier Delay,38.4
2013,11,UA,United Air Lines Inc.,Other Delay,71.6
2013,11,UA,United Air Lines Inc.,On Time,615
2013,11,US,US Airways Inc.,Carrier Delay,18.62
2013,11,US,US Airways Inc.,Other Delay,19.38
2013,11,US,US Airways Inc.,On Time,264
2013,11,VX,Virgin America,Carrier Delay,2.86
2013,11,VX,Virgin America,Other Delay,13.14
2013,11,VX,Virgin America,On Time,123
2013,11,WN,Southwest Airlines Co.,Carrier Delay,165.27
2013,11,WN,Southwest Airlines Co.,Other Delay,306.73
2013,11,WN,Southwest Airlines Co.,On Time,2017
2013,12,AA,American Airlines Inc.,Carrier Delay,29.66
2013,12,AA,American Airlines Inc.,Other Delay,110.34
2013,12,AA,American Airlines Inc.,On Time,308
2013,12,AS,Alaska Airlines Inc.,Carrier Delay,8.88
2013,12,AS,Alaska Airlines Inc.,Other Delay,38.12
2013,12,AS,Alaska Airlines Inc.,On Time,387
2013,12,B6,JetBlue Airways,Carrier Delay,14.78
2013,12,B6,JetBlue Airways,Other Delay,37.22
2013,12,B6,JetBlue Airways,On Time,58
2013,12,DL,Delta Air Lines Inc.,Carrier Delay,30.29
2013,12,DL,Delta Air Lines Inc.,Other Delay,60.71
2013,12,DL,Delta Air Lines Inc.,On Time,359
2013,12,F9,Frontier Airlines Inc.,Carrier Delay,8.14
2013,12,F9,Frontier Airlines Inc.,Other Delay,30.86
2013,12,F9,Frontier Airlines Inc.,On Time,76
2013,12,HA,Hawaiian Airlines Inc.,Carrier Delay,7
2013,12,HA,Hawaiian Airlines Inc.,Other Delay,0
2013,12,HA,Hawaiian Airlines Inc.,On Time,24
2013,12,MQ,American Eagle Airlines Inc.,Carrier Delay,16.52
2013,12,MQ,American Eagle Airlines Inc.,Other Delay,22.48
2013,12,MQ,American Eagle Airlines Inc.,On Time,76
2013,12,OO,SkyWest Airlines Inc.,Carrier Delay,53.02
2013,12,OO,SkyWest Airlines Inc.,Other Delay,91.98
2013,12,OO,SkyWest Airlines Inc.,On Time,596
2013,12,UA,United Air Lines Inc.,Carrier Delay,60.67
2013,12,UA,United Air Lines Inc.,Other Delay,102.33
2013,12,UA,United Air Lines Inc.,On Time,552
2013,12,US,US Airways Inc.,Carrier Delay,18.74
2013,12,US,US Airways Inc.,Other Delay,35.26
2013,12,US,US Airways Inc.,On Time,261
2013,12,VX,Virgin America,Carrier Delay,1.37
2013,12,VX,Virgin America,Other Delay,6.63
2013,12,VX,Virgin America,On Time,137
2013,12,WN,Southwest Airlines Co.,Carrier Delay,301.8
2013,12,WN,Southwest Airlines Co.,Other Delay,664.2
2013,12,WN,Southwest Airlines Co.,On Time,1658
2014,1,AA,American Airlines Inc.,Carrier Delay,47.5
2014,1,AA,American Airlines Inc.,Other Delay,83.5
2014,1,AA,American Airlines Inc.,On Time,322
2014,1,AS,Alaska Airlines Inc.,Carrier Delay,12.85
2014,1,AS,Alaska Airlines Inc.,Other Delay,36.15
2014,1,AS,Alaska Airlines Inc.,On Time,376
2014,1,B6,JetBlue Airways,Carrier Delay,10.63
2014,1,B6,JetBlue Airways,Other Delay,13.37
2014,1,B6,JetBlue Airways,On Time,76
2014,1,DL,Delta Air Lines Inc.,Carrier Delay,40.44
2014,1,DL,Delta Air Lines Inc.,Other Delay,65.56
2014,1,DL,Delta Air Lines Inc.,On Time,331
2014,1,F9,Frontier Airlines Inc.,Carrier Delay,10.57
2014,1,F9,Frontier Airlines Inc.,Other Delay,31.43
2014,1,F9,Frontier Airlines Inc.,On Time,75
2014,1,HA,Hawaiian Airlines Inc.,Carrier Delay,1
2014,1,HA,Hawaiian Airlines Inc.,Other Delay,0
2014,1,HA,Hawaiian Airlines Inc.,On Time,30
2014,1,MQ,American Eagle Airlines Inc.,Carrier Delay,12.09
2014,1,MQ,American Eagle Airlines Inc.,Other Delay,25.91
2014,1,MQ,American Eagle Airlines Inc.,On Time,102
2014,1,OO,SkyWest Airlines Inc.,Carrier Delay,42.11
2014,1,OO,SkyWest Airlines Inc.,Other Delay,101.89
2014,1,OO,SkyWest Airlines Inc.,On Time,558
2014,1,UA,United Air Lines Inc.,Carrier Delay,66.43
2014,1,UA,United Air Lines Inc.,Other Delay,128.57
2014,1,UA,United Air Lines Inc.,On Time,544
2014,1,US,US Airways Inc.,Carrier Delay,32.47
2014,1,US,US Airways Inc.,Other Delay,30.53
2014,1,US,US Airways Inc.,On Time,275
2014,1,VX,Virgin America,Carrier Delay,1.67
2014,1,VX,Virgin America,Other Delay,11.33
2014,1,VX,Virgin America,On Time,130
2014,1,WN,Southwest Airlines Co.,Carrier Delay,231.4
2014,1,WN,Southwest Airlines Co.,Other Delay,528.6
2014,1,WN,Southwest Airlines Co.,On Time,1701
2014,2,AA,American Airlines Inc.,Carrier Delay,29.5
2014,2,AA,American Airlines Inc.,Other Delay,87.5
2014,2,AA,American Airlines Inc.,On Time,291
2014,2,AS,Alaska Airlines Inc.,Carrier Delay,9.27
2014,2,AS,Alaska Airlines Inc.,Other Delay,43.73
2014,2,AS,Alaska Airlines Inc.,On Time,327
2014,2,B6,JetBlue Airways,Carrier Delay,13.54
2014,2,B6,JetBlue Airways,Other Delay,38.46
2014,2,B6,JetBlue Airways,On Time,46
2014,2,DL,Delta Air Lines Inc.,Carrier Delay,29.74
2014,2,DL,Delta Air Lines Inc.,Other Delay,47.26
2014,2,DL,Delta Air Lines Inc.,On Time,322
2014,2,F9,Frontier Airlines Inc.,Carrier Delay,9.17
2014,2,F9,Frontier Airlines Inc.,Other Delay,39.83
2014,2,F9,Frontier Airlines Inc.,On Time,56
2014,2,HA,Hawaiian Airlines Inc.,Carrier Delay,0
2014,2,HA,Hawaiian Airlines Inc.,Other Delay,0
2014,2,HA,Hawaiian Airlines Inc.,On Time,28
2014,2,MQ,American Eagle Airlines Inc.,Carrier Delay,12.56
2014,2,MQ,American Eagle Airlines Inc.,Other Delay,21.44
2014,2,MQ,American Eagle Airlines Inc.,On Time,98
2014,2,OO,SkyWest Airlines Inc.,Carrier Delay,39.4
2014,2,OO,SkyWest Airlines Inc.,Other Delay,97.6
2014,2,OO,SkyWest Airlines Inc.,On Time,488
2014,2,UA,United Air Lines Inc.,Carrier Delay,82.96
2014,2,UA,United Air Lines Inc.,Other Delay,115.04
2014,2,UA,United Air Lines Inc.,On Time,437
2014,2,US,US Airways Inc.,Carrier Delay,31.08
2014,2,US,US Airways Inc.,Other Delay,41.92
2014,2,US,US Airways Inc.,On Time,211
2014,2,VX,Virgin America,Carrier Delay,3.61
2014,2,VX,Virgin America,Other Delay,18.39
2014,2,VX,Virgin America,On Time,102
2014,2,WN,Southwest Airlines Co.,Carrier Delay,206.81
2014,2,WN,Southwest Airlines Co.,Other Delay,496.19
2014,2,WN,Southwest Airlines Co.,On Time,1564
2014,3,AA,American Airlines Inc.,Carrier Delay,34.97
2014,3,AA,American Airlines Inc.,Other Delay,63.03
2014,3,AA,American Airlines Inc.,On Time,353
2014,3,AS,Alaska Airlines Inc.,Carrier Delay,13.33
2014,3,AS,Alaska Airlines Inc.,Other Delay,18.67
2014,3,AS,Alaska Airlines Inc.,On Time,414
2014,3,B6,JetBlue Airways,Carrier Delay,7.62
2014,3,B6,JetBlue Airways,Other Delay,23.38
2014,3,B6,JetBlue Airways,On Time,84
2014,3,DL,Delta Air Lines Inc.,Carrier Delay,29.79
2014,3,DL,Delta Air Lines Inc.,Other Delay,41.21
2014,3,DL,Delta Air Lines Inc.,On Time,464
2014,3,F9,Frontier Airlines Inc.,Carrier Delay,5.53
2014,3,F9,Frontier Airlines Inc.,Other Delay,26.47
2014,3,F9,Frontier Airlines Inc.,On Time,92
2014,3,MQ,American Eagle Airlines Inc.,Carrier Delay,6.61
2014,3,MQ,American Eagle Airlines Inc.,Other Delay,16.39
2014,3,MQ,American Eagle Airlines Inc.,On Time,71
2014,3,OO,SkyWest Airlines Inc.,Carrier Delay,51.44
2014,3,OO,SkyWest Airlines Inc.,Other Delay,106.56
2014,3,OO,SkyWest Airlines Inc.,On Time,681
2014,3,HA,Hawaiian Airlines Inc.,Carrier Delay,3
2014,3,HA,Hawaiian Airlines Inc.,Other Delay,0
2014,3,HA,Hawaiian Airlines Inc.,On Time,28
2014,3,UA,United Air Lines Inc.,Carrier Delay,57.54
2014,3,UA,United Air Lines Inc.,Other Delay,82.46
2014,3,UA,United Air Lines Inc.,On Time,525
2014,3,US,US Airways Inc.,Carrier Delay,14.06
2014,3,US,US Airways Inc.,Other Delay,31.94
2014,3,US,US Airways Inc.,On Time,282
2014,3,VX,Virgin America,Carrier Delay,6.44
2014,3,VX,Virgin America,Other Delay,12.56
2014,3,VX,Virgin America,On Time,116
2014,3,WN,Southwest Airlines Co.,Carrier Delay,204.82
2014,3,WN,Southwest Airlines Co.,Other Delay,468.18
2014,3,WN,Southwest Airlines Co.,On Time,1994
2014,4,AA,American Airlines Inc.,Carrier Delay,26.39
2014,4,AA,American Airlines Inc.,Other Delay,58.61
2014,4,AA,American Airlines Inc.,On Time,352
2014,4,AS,Alaska Airlines Inc.,Carrier Delay,9.83
2014,4,AS,Alaska Airlines Inc.,Other Delay,28.17
2014,4,AS,Alaska Airlines Inc.,On Time,399
2014,4,B6,JetBlue Airways,Carrier Delay,2.62
2014,4,B6,JetBlue Airways,Other Delay,21.38
2014,4,B6,JetBlue Airways,On Time,88
2014,4,DL,Delta Air Lines Inc.,Carrier Delay,27.15
2014,4,DL,Delta Air Lines Inc.,Other Delay,43.85
2014,4,DL,Delta Air Lines Inc.,On Time,430
2014,4,F9,Frontier Airlines Inc.,Carrier Delay,5.26
2014,4,F9,Frontier Airlines Inc.,Other Delay,22.74
2014,4,F9,Frontier Airlines Inc.,On Time,91
2014,4,HA,Hawaiian Airlines Inc.,Carrier Delay,2
2014,4,HA,Hawaiian Airlines Inc.,Other Delay,0
2014,4,HA,Hawaiian Airlines Inc.,On Time,28
2014,4,MQ,Envoy Air,Carrier Delay,6.5
2014,4,MQ,Envoy Air,Other Delay,8.5
2014,4,MQ,Envoy Air,On Time,61
2014,4,OO,SkyWest Airlines Inc.,Carrier Delay,43.46
2014,4,OO,SkyWest Airlines Inc.,Other Delay,74.54
2014,4,OO,SkyWest Airlines Inc.,On Time,604
2014,4,UA,United Air Lines Inc.,Carrier Delay,35.6
2014,4,UA,United Air Lines Inc.,Other Delay,53.4
2014,4,UA,United Air Lines Inc.,On Time,586
2014,4,US,US Airways Inc.,Carrier Delay,20.43
2014,4,US,US Airways Inc.,Other Delay,32.57
2014,4,US,US Airways Inc.,On Time,254
2014,4,VX,Virgin America,Carrier Delay,3.17
2014,4,VX,Virgin America,Other Delay,6.83
2014,4,VX,Virgin America,On Time,124
2014,4,WN,Southwest Airlines Co.,Carrier Delay,213.73
2014,4,WN,Southwest Airlines Co.,Other Delay,545.27
2014,4,WN,Southwest Airlines Co.,On Time,1946
2014,5,AA,American Airlines Inc.,Carrier Delay,39.04
2014,5,AA,American Airlines Inc.,Other Delay,61.96
2014,5,AA,American Airlines Inc.,On Time,354
2014,5,AS,Alaska Airlines Inc.,Carrier Delay,10.62
2014,5,AS,Alaska Airlines Inc.,Other Delay,19.38
2014,5,AS,Alaska Airlines Inc.,On Time,427
2014,5,B6,JetBlue Airways,Carrier Delay,7.04
2014,5,B6,JetBlue Airways,Other Delay,14.96
2014,5,B6,JetBlue Airways,On Time,92
2014,5,DL,Delta Air Lines Inc.,Carrier Delay,27.52
2014,5,DL,Delta Air Lines Inc.,Other Delay,27.48
2014,5,DL,Delta Air Lines Inc.,On Time,424
2014,5,F9,Frontier Airlines Inc.,Carrier Delay,4.4
2014,5,F9,Frontier Airlines Inc.,Other Delay,20.6
2014,5,F9,Frontier Airlines Inc.,On Time,100
2014,5,HA,Hawaiian Airlines Inc.,Carrier Delay,1
2014,5,HA,Hawaiian Airlines Inc.,Other Delay,0
2014,5,HA,Hawaiian Airlines Inc.,On Time,30
2014,5,MQ,Envoy Air,Carrier Delay,1.91
2014,5,MQ,Envoy Air,Other Delay,2.09
2014,5,MQ,Envoy Air,On Time,38
2014,5,OO,SkyWest Airlines Inc.,Carrier Delay,45.21
2014,5,OO,SkyWest Airlines Inc.,Other Delay,62.79
2014,5,OO,SkyWest Airlines Inc.,On Time,682
2014,5,UA,United Air Lines Inc.,Carrier Delay,49.84
2014,5,UA,United Air Lines Inc.,Other Delay,88.16
2014,5,UA,United Air Lines Inc.,On Time,581
2014,5,US,US Airways Inc.,Carrier Delay,29.02
2014,5,US,US Airways Inc.,Other Delay,34.98
2014,5,US,US Airways Inc.,On Time,270
2014,5,VX,Virgin America,Carrier Delay,7.28
2014,5,VX,Virgin America,Other Delay,11.72
2014,5,VX,Virgin America,On Time,125
2014,5,WN,Southwest Airlines Co.,Carrier Delay,229.33
2014,5,WN,Southwest Airlines Co.,Other Delay,545.67
2014,5,WN,Southwest Airlines Co.,On Time,1985
2014,6,AA,American Airlines Inc.,Carrier Delay,58.18
2014,6,AA,American Airlines Inc.,Other Delay,135.82
2014,6,AA,American Airlines Inc.,On Time,292
2014,6,AS,Alaska Airlines Inc.,Carrier Delay,8.86
2014,6,AS,Alaska Airlines Inc.,Other Delay,20.14
2014,6,AS,Alaska Airlines Inc.,On Time,470
2014,6,B6,JetBlue Airways,Carrier Delay,11.8
2014,6,B6,JetBlue Airways,Other Delay,15.2
2014,6,B6,JetBlue Airways,On Time,89
2014,6,DL,Delta Air Lines Inc.,Carrier Delay,31.85
2014,6,DL,Delta Air Lines Inc.,Other Delay,55.15
2014,6,DL,Delta Air Lines Inc.,On Time,459
2014,6,F9,Frontier Airlines Inc.,Carrier Delay,8.04
2014,6,F9,Frontier Airlines Inc.,Other Delay,21.96
2014,6,F9,Frontier Airlines Inc.,On Time,86
2014,6,HA,Hawaiian Airlines Inc.,Carrier Delay,0
2014,6,HA,Hawaiian Airlines Inc.,Other Delay,0
2014,6,HA,Hawaiian Airlines Inc.,On Time,30
2014,6,MQ,Envoy Air,Carrier Delay,0.27
2014,6,MQ,Envoy Air,Other Delay,1.73
2014,6,MQ,Envoy Air,On Time,8
2014,6,OO,SkyWest Airlines Inc.,Carrier Delay,43.4
2014,6,OO,SkyWest Airlines Inc.,Other Delay,68.6
2014,6,OO,SkyWest Airlines Inc.,On Time,750
2014,6,UA,United Air Lines Inc.,Carrier Delay,81.92
2014,6,UA,United Air Lines Inc.,Other Delay,139.08
2014,6,UA,United Air Lines Inc.,On Time,508
2014,6,US,US Airways Inc.,Carrier Delay,34.34
2014,6,US,US Airways Inc.,Other Delay,61.66
2014,6,US,US Airways Inc.,On Time,229
2014,6,VX,Virgin America,Carrier Delay,3.04
2014,6,VX,Virgin America,Other Delay,9.96
2014,6,VX,Virgin America,On Time,128
2014,6,WN,Southwest Airlines Co.,Carrier Delay,284.9
2014,6,WN,Southwest Airlines Co.,Other Delay,683.1
2014,6,WN,Southwest Airlines Co.,On Time,1914
2014,7,AA,American Airlines Inc.,Carrier Delay,61.84
2014,7,AA,American Airlines Inc.,Other Delay,88.16
2014,7,AA,American Airlines Inc.,On Time,368
2014,7,AS,Alaska Airlines Inc.,Carrier Delay,21.86
2014,7,AS,Alaska Airlines Inc.,Other Delay,42.14
2014,7,AS,Alaska Airlines Inc.,On Time,471
2014,7,B6,JetBlue Airways,Carrier Delay,9.97
2014,7,B6,JetBlue Airways,Other Delay,28.03
2014,7,B6,JetBlue Airways,On Time,85
2014,7,DL,Delta Air Lines Inc.,Carrier Delay,29.97
2014,7,DL,Delta Air Lines Inc.,Other Delay,39.03
2014,7,DL,Delta Air Lines Inc.,On Time,565
2014,7,F9,Frontier Airlines Inc.,Carrier Delay,1.98
2014,7,F9,Frontier Airlines Inc.,Other Delay,13.02
2014,7,F9,Frontier Airlines Inc.,On Time,105
2014,7,HA,Hawaiian Airlines Inc.,Carrier Delay,5.06
2014,7,HA,Hawaiian Airlines Inc.,Other Delay,0.94
2014,7,HA,Hawaiian Airlines Inc.,On Time,25
2014,7,OO,SkyWest Airlines Inc.,Carrier Delay,47.16
2014,7,OO,SkyWest Airlines Inc.,Other Delay,87.84
2014,7,OO,SkyWest Airlines Inc.,On Time,769
2014,7,UA,United Air Lines Inc.,Carrier Delay,76.86
2014,7,UA,United Air Lines Inc.,Other Delay,110.14
2014,7,UA,United Air Lines Inc.,On Time,633
2014,7,US,US Airways Inc.,Carrier Delay,41.68
2014,7,US,US Airways Inc.,Other Delay,41.32
2014,7,US,US Airways Inc.,On Time,255
2014,7,VX,Virgin America,Carrier Delay,0.96
2014,7,VX,Virgin America,Other Delay,15.04
2014,7,VX,Virgin America,On Time,130
2014,7,WN,Southwest Airlines Co.,Carrier Delay,286.22
2014,7,WN,Southwest Airlines Co.,Other Delay,608.78
2014,7,WN,Southwest Airlines Co.,On Time,2129
2014,8,AA,American Airlines Inc.,Carrier Delay,54.76
2014,8,AA,American Airlines Inc.,Other Delay,96.24
2014,8,AA,American Airlines Inc.,On Time,342
2014,8,AS,Alaska Airlines Inc.,Carrier Delay,14.35
2014,8,AS,Alaska Airlines Inc.,Other Delay,35.65
2014,8,AS,Alaska Airlines Inc.,On Time,465
2014,8,B6,JetBlue Airways,Carrier Delay,7.03
2014,8,B6,JetBlue Airways,Other Delay,15.97
2014,8,B6,JetBlue Airways,On Time,101
2014,8,DL,Delta Air Lines Inc.,Carrier Delay,48.51
2014,8,DL,Delta Air Lines Inc.,Other Delay,47.49
2014,8,DL,Delta Air Lines Inc.,On Time,603
2014,8,F9,Frontier Airlines Inc.,Carrier Delay,4.4
2014,8,F9,Frontier Airlines Inc.,Other Delay,18.6
2014,8,F9,Frontier Airlines Inc.,On Time,95
2014,8,HA,Hawaiian Airlines Inc.,Carrier Delay,6
2014,8,HA,Hawaiian Airlines Inc.,Other Delay,0
2014,8,HA,Hawaiian Airlines Inc.,On Time,25
2014,8,OO,SkyWest Airlines Inc.,Carrier Delay,45.22
2014,8,OO,SkyWest Airlines Inc.,Other Delay,85.78
2014,8,OO,SkyWest Airlines Inc.,On Time,761
2014,8,UA,United Air Lines Inc.,Carrier Delay,55.33
2014,8,UA,United Air Lines Inc.,Other Delay,90.67
2014,8,UA,United Air Lines Inc.,On Time,602
2014,8,US,US Airways Inc.,Carrier Delay,21.43
2014,8,US,US Airways Inc.,Other Delay,31.57
2014,8,US,US Airways Inc.,On Time,267
